T (BPM),beatport_key/1.0
0.0,0.0
1.0,0.0
2.0,0.0
3.0,0.0
4.0,0.0
5.0,0.0
6.0,0.0
7.0,0.0
8.0,0.0
9.0,0.0
10.0,0.0
11.0,0.0
12.0,0.0
13.0,0.0
14.0,0.0
15.0,0.0
16.0,0.0
17.0,0.0
18.0,0.0
19.0,0.0
20.0,0.0
21.0,0.0
22.0,0.0
23.0,0.0
24.0,0.0
25.0,0.0
26.0,0.0
27.0,0.0
28.0,0.0
29.0,0.0
30.0,0.0
31.0,0.0
32.0,0.0
33.0,0.0
34.0,0.0
35.0,0.0
36.0,0.0
37.0,0.0
38.0,0.0
39.0,0.0
40.0,0.0
41.0,0.0
42.0,0.0
43.0,0.0
44.0,0.0
45.0,0.0
46.0,0.0
47.0,0.0
48.0,0.0
49.0,0.0
50.0,0.0
51.0,0.0
52.0,0.0
53.0,0.0
54.0,0.0
55.0,0.0
56.0,1.0
57.0,1.0
58.0,0.992875449735811
59.0,0.992875449735811
60.0,0.9946565873018582
61.0,0.9946565873018582
62.0,0.9946565873018582
63.0,0.9946565873018582
64.0,0.6631043915345721
65.0,0.6631043915345721
66.0,0.6631043915345721
67.0,0.568375192743919
68.0,0.568375192743919
69.0,0.4973282936509291
70.0,0.5978626349207433
71.0,0.5978626349207433
72.0,0.5435114862915849
73.0,0.5435114862915849
74.0,0.4997074529028049
75.0,0.4451654363332339
76.0,0.4592225552888682
77.0,0.5493422239650463
78.0,0.5279138975923028
79.0,0.513906361407518
80.0,0.4211693552051296
81.0,0.40935648490319343
82.0,0.39390121000457995
83.0,0.39082148746197426
84.0,0.3780076682009259
85.0,0.3547456578500997
86.0,0.3493707236402497
87.0,0.3493707236402497
88.0,0.3393127170909494
89.0,0.3343951414809357
90.0,0.31808017607010813
91.0,0.29124713948871717
92.0,0.28671238365023416
93.0,0.2904359211002372
94.0,0.2847325427999638
95.0,0.27273823902406497
96.0,0.2736854113668511
97.0,0.2522607962955464
98.0,0.17262742182873003
99.0,0.1577735269576819
100.0,0.11867549379461621
101.0,0.11653441914230693
102.0,0.11452520501916368
103.0,0.08783558361262411
104.0,0.07029396022055917
105.0,0.06412782335910662
106.0,0.09585230392320469
107.0,0.09898622736060321
108.0,0.09467131875248641
109.0,0.11180432741342622
110.0,0.08463722837662759
111.0,0.08841049168060174
112.0,0.07993445196566695
113.0,0.06280142873612712
114.0,0.05283982279867247
115.0,0.039447417286977586
116.0,0.029946255674914338
117.0,0.02557498336626552
118.0,0.016737199854233803
119.0,0.016125258536082
120.0,0.013977793562878265
121.0,0.013780460006696457
122.0,0.01507568868347263
123.0,0.017151298644079053
124.0,0.01669749610929875
125.0,0.01622251263135371
126.0,0.015920733963442533
127.0,0.011735937790399364
128.0,0.010262929836490256
129.0,0.010237244785971053
130.0,0.03158200086011375
131.0,0.03160337717303857
132.0,0.029272511790996308
133.0,0.0315534930162058
134.0,0.032312294451465266
135.0,0.032792175610053355
136.0,0.03574758852743024
137.0,0.03936249883560137
138.0,0.043011621797161774
139.0,0.06016471437868932
140.0,0.06833411831942487
141.0,0.08355172493490072
142.0,0.08580987966287101
143.0,0.08906193277760013
144.0,0.09168298254501449
145.0,0.09779518138134878
146.0,0.11088431143294482
147.0,0.12224857244490243
148.0,0.14133910127083654
149.0,0.15566401018342133
150.0,0.16464570895305725
151.0,0.1254349262175722
152.0,0.12835201752495765
153.0,0.1752106905896247
154.0,0.187409339359276
155.0,0.2089574543813589
156.0,0.2990494490093768
157.0,0.3073563781485261
158.0,0.3254361650984394
159.0,0.3566165954359267
160.0,0.3958674532839166
161.0,0.6141097660186404
162.0,0.5908464552650782
163.0,0.6277743587191454
164.0,0.6491134947210154
165.0,0.5525732321112231
166.0,0.5525732321112231
167.0,0.529024454853919
168.0,0.529024454853919
169.0,0.4700976428149642
170.0,0.4700976428149642
171.0,0.4322474744446045
172.0,0.4322474744446045
173.0,0.4322474744446045
174.0,0.4322474744446045
175.0,0.4202200659864547
176.0,0.5025046731822718
177.0,0.5025046731822718
178.0,0.5477315210747925
179.0,0.5477315210747925
180.0,0.6025046731822717
181.0,0.5737907474238858
182.0,0.5737907474238858
183.0,0.5737907474238858
184.0,0.5737907474238858
185.0,0.5039921172549473
186.0,1.0037087357812415
187.0,1.0037087357812415
188.0,1.0037087357812415
189.0,1.0037087357812415
190.0,1.0037087357812415
191.0,1.0037087357812415
192.0,1.0037087357812415
193.0,1.0037087357812415
194.0,1.0037087357812415
195.0,1.0037087357812415
196.0,1.0037087357812415
197.0,1.0037087357812415
198.0,1.0037087357812415
199.0,1.007417471562483
200.0,1.007417471562483
201.0,1.007417471562483
202.0,1.007417471562483
203.0,1.007417471562483
204.0,1.007417471562483
205.0,1.007417471562483
206.0,0.0
207.0,0.0
208.0,0.0
209.0,0.0
210.0,0.0
211.0,0.0
212.0,0.0
213.0,0.0
214.0,0.0
215.0,0.0
216.0,0.0
217.0,0.0
218.0,0.0
219.0,0.0
220.0,0.0
221.0,0.0
222.0,0.0
223.0,0.0
224.0,0.0
225.0,0.0
226.0,0.0
227.0,0.0
228.0,0.0
229.0,0.0
230.0,0.0
231.0,0.0
232.0,0.0
233.0,0.0
234.0,0.0
235.0,0.0
236.0,0.0
237.0,0.0
238.0,0.0
239.0,0.0
240.0,0.0
241.0,0.0
242.0,0.0
243.0,0.0
244.0,0.0
245.0,0.0
246.0,0.0
247.0,0.0
248.0,0.0
249.0,0.0
250.0,0.0
251.0,0.0
252.0,0.0
253.0,0.0
254.0,0.0
255.0,0.0
256.0,0.0
257.0,0.0
258.0,0.0
259.0,0.0
260.0,0.0
261.0,0.0
262.0,0.0
263.0,0.0
264.0,0.0
265.0,0.0
266.0,0.0
267.0,0.0
268.0,0.0
269.0,0.0
270.0,0.0
271.0,0.0
272.0,0.0
273.0,0.0
274.0,0.0
275.0,0.0
276.0,0.0
277.0,0.0
278.0,0.0
279.0,0.0
280.0,0.0
281.0,0.0
282.0,0.0
283.0,0.0
284.0,0.0
285.0,0.0
286.0,0.0
287.0,0.0
288.0,0.0
289.0,0.0
290.0,0.0
291.0,0.0
292.0,0.0
293.0,0.0
294.0,0.0
295.0,0.0
296.0,0.0
297.0,0.0
298.0,0.0
299.0,0.0
300.0,0.0
